user_id,signup_date,acquisition_channel,country,device_type,kyc_status,kyc_completed_at
369,2023-07-19 00:00:00,affiliate,India,iOS,rejected,
370,2024-12-17 00:00:00,organic,UK,iOS,approved,2024-12-21 00:00:00
371,2024-01-06 00:00:00,paid_ads,India,iOS,approved,2024-01-07 00:00:00
372,2024-01-27 00:00:00,paid_ads,Ireland,Android,pending,
373,2023-05-04 00:00:00,organic,Ireland,iOS,approved,2023-05-07 00:00:00
374,2023-12-09 00:00:00,paid_ads,India,iOS,pending,
375,2023-11-26 00:00:00,organic,Ireland,iOS,approved,2023-12-01 00:00:00
376,2024-02-17 00:00:00,paid_ads,Ireland,iOS,approved,2024-02-18 00:00:00
377,2024-06-09 00:00:00,affiliate,Ireland,iOS,rejected,
378,2023-06-22 00:00:00,affiliate,Ireland,iOS,approved,2023-06-23 00:00:00
379,2023-01-16 00:00:00,paid_ads,UK,iOS,approved,2023-01-21 00:00:00
380,2024-07-09 00:00:00,referral,UK,Android,pending,
381,2023-03-21 00:00:00,affiliate,Ireland,Android,pending,
382,2023-06-07 00:00:00,paid_ads,Ireland,iOS,pending,
383,2024-08-12 00:00:00,paid_ads,UK,Android,pending,
384,2023-09-27 00:00:00,affiliate,India,Android,approved,2023-10-01 00:00:00
385,2023-06-03 00:00:00,paid_ads,UK,iOS,rejected,
386,2024-06-20 00:00:00,referral,Ireland,Android,approved,2024-06-23 00:00:00
387,2023-03-12 00:00:00,organic,Ireland,iOS,approved,2023-03-16 00:00:00
388,2023-06-03 00:00:00,paid_ads,Ireland,Android,rejected,
389,2023-04-19 00:00:00,paid_ads,Ireland,iOS,approved,2023-04-20 00:00:00
390,2023-01-21 00:00:00,paid_ads,Ireland,iOS,rejected,
391,2024-11-13 00:00:00,affiliate,UK,iOS,approved,2024-11-17 00:00:00
392,2024-08-23 00:00:00,paid_ads,UK,iOS,approved,2024-08-28 00:00:00
393,2024-06-17 00:00:00,organic,UK,iOS,approved,2024-06-22 00:00:00
394,2024-05-23 00:00:00,paid_ads,UK,iOS,pending,
395,2024-11-17 00:00:00,referral,Ireland,Android,pending,
396,2024-12-30 00:00:00,organic,Ireland,iOS,pending,
397,2024-06-24 00:00:00,paid_ads,Ireland,Android,approved,2024-06-26 00:00:00
398,2024-03-23 00:00:00,paid_ads,Ireland,Android,rejected,
399,2023-01-26 00:00:00,paid_ads,UK,iOS,approved,2023-01-27 00:00:00
400,2023-07-23 00:00:00,referral,Ireland,iOS,approved,2023-07-26 00:00:00
401,2024-10-02 00:00:00,paid_ads,Ireland,Android,pending,
402,2024-05-31 00:00:00,organic,UK,iOS,pending,
403,2023-04-01 00:00:00,paid_ads,Ireland,iOS,pending,
404,2024-09-18 00:00:00,referral,Ireland,iOS,approved,2024-09-20 00:00:00
405,2023-09-26 00:00:00,organic,Ireland,iOS,approved,2023-09-29 00:00:00
406,2024-09-05 00:00:00,organic,UK,iOS,approved,2024-09-08 00:00:00
407,2023-11-23 00:00:00,affiliate,Ireland,iOS,approved,2023-11-25 00:00:00
408,2024-12-11 00:00:00,paid_ads,Ireland,iOS,approved,2024-12-12 00:00:00
409,2024-01-06 00:00:00,paid_ads,India,iOS,rejected,
410,2023-06-23 00:00:00,paid_ads,India,iOS,approved,2023-06-24 00:00:00
411,2024-02-06 00:00:00,affiliate,Ireland,Android,approved,2024-02-11 00:00:00
412,2023-02-05 00:00:00,organic,UK,Android,pending,
413,2024-12-26 00:00:00,organic,India,Android,approved,2024-12-30 00:00:00
414,2023-05-01 00:00:00,referral,UK,Android,approved,2023-05-04 00:00:00
415,2023-05-16 00:00:00,organic,UK,Android,pending,
416,2023-07-07 00:00:00,organic,Ireland,iOS,pending,
417,2024-10-31 00:00:00,organic,UK,Android,approved,2024-11-03 00:00:00
418,2024-12-02 00:00:00,organic,UK,iOS,rejected,
419,2024-03-15 00:00:00,referral,UK,iOS,approved,2024-03-18 00:00:00
420,2024-11-13 00:00:00,affiliate,Ireland,iOS,rejected,
421,2024-11-29 00:00:00,referral,UK,iOS,approved,2024-12-04 00:00:00
422,2023-02-14 00:00:00,affiliate,UK,Android,rejected,
423,2023-01-13 00:00:00,organic,India,iOS,approved,2023-01-14 00:00:00
424,2024-08-14 00:00:00,organic,Ireland,Android,rejected,
425,2023-09-05 00:00:00,affiliate,UK,Android,pending,
426,2024-10-20 00:00:00,affiliate,Ireland,Android,approved,2024-10-25 00:00:00
427,2024-05-15 00:00:00,paid_ads,UK,Android,rejected,
428,2024-08-18 00:00:00,referral,Ireland,iOS,pending,
429,2024-01-03 00:00:00,affiliate,Ireland,Android,approved,2024-01-04 00:00:00
430,2023-03-17 00:00:00,referral,Ireland,Android,pending,
431,2024-02-06 00:00:00,organic,UK,Android,approved,2024-02-10 00:00:00
432,2024-12-13 00:00:00,referral,UK,iOS,approved,2024-12-14 00:00:00
433,2023-10-16 00:00:00,affiliate,India,iOS,approved,2023-10-21 00:00:00
434,2023-10-20 00:00:00,organic,UK,iOS,approved,2023-10-22 00:00:00
435,2024-06-27 00:00:00,paid_ads,India,iOS,approved,2024-07-02 00:00:00
436,2024-11-09 00:00:00,paid_ads,Ireland,iOS,approved,2024-11-14 00:00:00
437,2024-01-18 00:00:00,affiliate,Ireland,Android,approved,2024-01-20 00:00:00
438,2023-07-11 00:00:00,referral,UK,Android,pending,
439,2024-05-19 00:00:00,paid_ads,India,iOS,approved,2024-05-22 00:00:00
440,2024-10-12 00:00:00,paid_ads,UK,Android,pending,
441,2023-11-18 00:00:00,paid_ads,UK,iOS,approved,2023-11-20 00:00:00
442,2024-04-18 00:00:00,referral,UK,iOS,approved,2024-04-20 00:00:00
443,2024-10-14 00:00:00,referral,Ireland,iOS,approved,2024-10-17 00:00:00
444,2024-01-25 00:00:00,organic,Ireland,Android,approved,2024-01-27 00:00:00
445,2024-08-06 00:00:00,paid_ads,UK,iOS,approved,2024-08-08 00:00:00
446,2023-01-29 00:00:00,organic,UK,iOS,approved,2023-02-02 00:00:00
447,2024-03-08 00:00:00,referral,Ireland,Android,approved,2024-03-10 00:00:00
448,2024-04-12 00:00:00,referral,India,iOS,approved,2024-04-17 00:00:00
449,2023-07-10 00:00:00,organic,Ireland,Android,approved,2023-07-15 00:00:00
450,2023-07-16 00:00:00,affiliate,UK,iOS,approved,2023-07-19 00:00:00
451,2024-01-22 00:00:00,paid_ads,UK,iOS,approved,2024-01-26 00:00:00
452,2023-03-24 00:00:00,affiliate,Ireland,iOS,pending,
453,2024-02-25 00:00:00,organic,Ireland,iOS,approved,2024-02-29 00:00:00
454,2023-06-27 00:00:00,paid_ads,Ireland,iOS,rejected,
455,2024-11-20 00:00:00,organic,UK,iOS,rejected,
456,2024-02-02 00:00:00,paid_ads,Ireland,Android,pending,
457,2023-04-26 00:00:00,organic,UK,iOS,rejected,
458,2024-09-19 00:00:00,organic,UK,iOS,approved,2024-09-20 00:00:00
459,2023-01-01 00:00:00,affiliate,Ireland,Android,approved,2023-01-03 00:00:00
460,2024-08-18 00:00:00,organic,UK,Android,rejected,
461,2024-08-30 00:00:00,referral,India,Android,approved,2024-09-03 00:00:00
462,2023-10-07 00:00:00,paid_ads,UK,iOS,approved,2023-10-09 00:00:00
463,2023-02-12 00:00:00,referral,Ireland,Android,approved,2023-02-16 00:00:00
464,2024-08-29 00:00:00,affiliate,UK,iOS,rejected,
465,2024-02-07 00:00:00,referral,UK,Android,rejected,
466,2023-07-05 00:00:00,organic,Ireland,iOS,pending,
467,2023-11-07 00:00:00,referral,UK,iOS,approved,2023-11-10 00:00:00
468,2024-10-17 00:00:00,organic,India,iOS,approved,2024-10-22 00:00:00
469,2023-02-08 00:00:00,referral,UK,Android,pending,
470,2023-03-06 00:00:00,referral,Ireland,Android,pending,
471,2023-12-16 00:00:00,organic,UK,Android,approved,2023-12-17 00:00:00
472,2024-04-18 00:00:00,paid_ads,UK,Android,rejected,
473,2023-03-25 00:00:00,referral,India,Android,rejected,
474,2024-07-03 00:00:00,organic,Ireland,iOS,pending,
475,2023-06-20 00:00:00,paid_ads,Ireland,Android,approved,2023-06-24 00:00:00
476,2024-09-05 00:00:00,referral,Ireland,iOS,approved,2024-09-06 00:00:00
477,2024-02-27 00:00:00,organic,India,Android,rejected,
478,2023-04-15 00:00:00,organic,Ireland,iOS,pending,
479,2024-08-27 00:00:00,referral,UK,iOS,approved,2024-08-31 00:00:00
480,2023-01-15 00:00:00,organic,India,Android,approved,2023-01-16 00:00:00
481,2023-05-29 00:00:00,paid_ads,UK,iOS,pending,
482,2024-08-20 00:00:00,organic,UK,iOS,rejected,
483,2023-12-28 00:00:00,referral,Ireland,iOS,approved,2024-01-02 00:00:00
484,2024-06-25 00:00:00,affiliate,UK,Android,approved,2024-06-27 00:00:00
485,2023-01-22 00:00:00,organic,UK,iOS,approved,2023-01-26 00:00:00
486,2024-01-14 00:00:00,paid_ads,Ireland,iOS,pending,
487,2023-10-12 00:00:00,referral,Ireland,iOS,pending,
488,2023-10-01 00:00:00,affiliate,UK,Android,approved,2023-10-02 00:00:00
489,2023-12-06 00:00:00,organic,Ireland,iOS,approved,2023-12-09 00:00:00
490,2024-01-19 00:00:00,organic,UK,iOS,rejected,
491,2024-07-01 00:00:00,organic,India,Android,approved,2024-07-05 00:00:00
492,2024-01-23 00:00:00,referral,India,iOS,approved,2024-01-26 00:00:00
493,2023-07-27 00:00:00,organic,India,iOS,approved,2023-08-01 00:00:00
494,2024-02-02 00:00:00,affiliate,Ireland,Android,approved,2024-02-03 00:00:00
495,2024-08-25 00:00:00,paid_ads,Ireland,iOS,approved,2024-08-29 00:00:00
496,2024-01-27 00:00:00,paid_ads,India,iOS,approved,2024-01-31 00:00:00
497,2023-10-27 00:00:00,referral,Ireland,iOS,rejected,
498,2024-07-17 00:00:00,affiliate,UK,iOS,approved,2024-07-22 00:00:00
499,2023-05-06 00:00:00,referral,Ireland,iOS,pending,
500,2023-12-16 00:00:00,referral,Ireland,Android,approved,2023-12-21 00:00:00
501,2024-05-07 00:00:00,paid_ads,Ireland,iOS,pending,
502,2023-05-20 00:00:00,organic,UK,iOS,approved,2023-05-21 00:00:00
503,2023-09-05 00:00:00,paid_ads,UK,iOS,approved,2023-09-09 00:00:00
504,2024-05-22 00:00:00,paid_ads,Ireland,iOS,pending,
505,2024-04-01 00:00:00,affiliate,Ireland,iOS,approved,2024-04-06 00:00:00
506,2023-11-08 00:00:00,referral,Ireland,iOS,approved,2023-11-11 00:00:00
507,2023-01-23 00:00:00,organic,UK,Android,pending,
508,2023-11-03 00:00:00,affiliate,Ireland,iOS,approved,2023-11-04 00:00:00
509,2023-04-11 00:00:00,paid_ads,Ireland,iOS,approved,2023-04-14 00:00:00
510,2024-04-04 00:00:00,paid_ads,Ireland,iOS,approved,2024-04-09 00:00:00
511,2023-05-15 00:00:00,organic,Ireland,iOS,approved,2023-05-18 00:00:00
512,2023-09-30 00:00:00,referral,Ireland,Android,approved,2023-10-02 00:00:00
513,2023-12-29 00:00:00,organic,UK,iOS,approved,2023-12-30 00:00:00
514,2023-03-13 00:00:00,referral,India,iOS,approved,2023-03-14 00:00:00
515,2023-03-06 00:00:00,paid_ads,India,iOS,approved,2023-03-09 00:00:00
516,2024-02-10 00:00:00,referral,Ireland,iOS,pending,
517,2024-03-06 00:00:00,referral,India,Android,approved,2024-03-11 00:00:00
518,2024-10-25 00:00:00,affiliate,Ireland,Android,rejected,
519,2023-07-28 00:00:00,paid_ads,Ireland,iOS,rejected,
520,2023-03-31 00:00:00,paid_ads,Ireland,iOS,approved,2023-04-01 00:00:00
521,2024-03-25 00:00:00,organic,Ireland,Android,rejected,
522,2024-01-31 00:00:00,paid_ads,India,iOS,approved,2024-02-05 00:00:00
523,2023-06-09 00:00:00,affiliate,UK,iOS,rejected,
524,2024-05-25 00:00:00,organic,Ireland,Android,approved,2024-05-27 00:00:00
525,2023-04-08 00:00:00,referral,UK,Android,pending,
526,2024-10-30 00:00:00,affiliate,UK,Android,approved,2024-10-31 00:00:00
527,2023-01-03 00:00:00,referral,Ireland,iOS,approved,2023-01-07 00:00:00
528,2024-05-08 00:00:00,paid_ads,Ireland,iOS,approved,2024-05-12 00:00:00
529,2024-12-05 00:00:00,paid_ads,UK,iOS,approved,2024-12-07 00:00:00
530,2023-04-03 00:00:00,affiliate,Ireland,Android,approved,2023-04-05 00:00:00
531,2023-02-18 00:00:00,referral,India,iOS,approved,2023-02-22 00:00:00
532,2023-10-06 00:00:00,referral,UK,Android,pending,
533,2024-01-08 00:00:00,organic,Ireland,Android,approved,2024-01-09 00:00:00
534,2023-02-12 00:00:00,organic,UK,iOS,rejected,
535,2024-02-22 00:00:00,referral,Ireland,Android,approved,2024-02-24 00:00:00
536,2024-02-19 00:00:00,paid_ads,Ireland,iOS,approved,2024-02-22 00:00:00
537,2023-11-25 00:00:00,affiliate,Ireland,iOS,pending,
538,2023-09-01 00:00:00,referral,Ireland,Android,approved,2023-09-04 00:00:00
539,2024-06-30 00:00:00,paid_ads,Ireland,Android,approved,2024-07-05 00:00:00
540,2024-02-02 00:00:00,referral,Ireland,iOS,approved,2024-02-05 00:00:00
541,2023-11-23 00:00:00,paid_ads,UK,iOS,approved,2023-11-28 00:00:00
542,2023-04-23 00:00:00,organic,Ireland,iOS,approved,2023-04-24 00:00:00
543,2024-09-12 00:00:00,referral,UK,Android,rejected,
544,2024-01-05 00:00:00,paid_ads,Ireland,Android,approved,2024-01-09 00:00:00
545,2024-11-18 00:00:00,affiliate,Ireland,iOS,approved,2024-11-21 00:00:00
546,2024-02-02 00:00:00,paid_ads,India,Android,pending,
547,2023-08-25 00:00:00,organic,India,iOS,pending,
548,2024-02-28 00:00:00,affiliate,UK,Android,pending,
549,2023-06-24 00:00:00,paid_ads,UK,Android,approved,2023-06-25 00:00:00
550,2023-08-21 00:00:00,organic,Ireland,iOS,pending,
551,2023-08-01 00:00:00,organic,UK,Android,approved,2023-08-02 00:00:00
552,2024-04-05 00:00:00,organic,UK,iOS,rejected,
553,2024-10-11 00:00:00,referral,India,iOS,approved,2024-10-13 00:00:00
554,2024-05-14 00:00:00,referral,UK,iOS,pending,
555,2023-12-25 00:00:00,organic,Ireland,iOS,pending,
556,2023-08-02 00:00:00,paid_ads,UK,iOS,rejected,
557,2023-04-08 00:00:00,referral,Ireland,iOS,approved,2023-04-09 00:00:00
558,2024-01-17 00:00:00,affiliate,Ireland,Android,approved,2024-01-19 00:00:00
559,2024-10-19 00:00:00,organic,Ireland,iOS,rejected,
560,2023-12-08 00:00:00,organic,Ireland,iOS,rejected,
561,2024-07-30 00:00:00,paid_ads,Ireland,Android,approved,2024-08-01 00:00:00
562,2023-08-06 00:00:00,affiliate,Ireland,iOS,approved,2023-08-11 00:00:00
563,2024-07-13 00:00:00,paid_ads,Ireland,iOS,pending,
564,2023-05-14 00:00:00,referral,UK,iOS,pending,
565,2023-01-20 00:00:00,paid_ads,Ireland,Android,approved,2023-01-21 00:00:00
566,2023-08-09 00:00:00,referral,UK,iOS,pending,
567,2024-07-17 00:00:00,organic,Ireland,Android,pending,
568,2024-07-12 00:00:00,paid_ads,Ireland,Android,rejected,
569,2024-12-28 00:00:00,paid_ads,UK,Android,approved,2024-12-30 00:00:00
570,2024-03-14 00:00:00,organic,Ireland,Android,pending,
571,2023-02-19 00:00:00,organic,Ireland,Android,approved,2023-02-24 00:00:00
572,2024-12-18 00:00:00,referral,UK,iOS,rejected,
573,2023-11-01 00:00:00,organic,Ireland,iOS,approved,2023-11-06 00:00:00
574,2024-12-30 00:00:00,affiliate,Ireland,iOS,pending,
575,2024-08-29 00:00:00,paid_ads,UK,iOS,approved,2024-08-30 00:00:00
576,2024-10-12 00:00:00,organic,Ireland,iOS,approved,2024-10-17 00:00:00
577,2023-10-14 00:00:00,organic,India,Android,pending,
578,2024-08-13 00:00:00,organic,Ireland,iOS,approved,2024-08-14 00:00:00
579,2023-05-09 00:00:00,organic,UK,Android,pending,
580,2024-02-05 00:00:00,referral,UK,Android,approved,2024-02-09 00:00:00
581,2023-09-12 00:00:00,referral,India,Android,approved,2023-09-17 00:00:00
582,2024-04-14 00:00:00,organic,Ireland,Android,approved,2024-04-19 00:00:00
583,2024-09-11 00:00:00,referral,UK,Android,approved,2024-09-14 00:00:00
584,2023-01-01 00:00:00,organic,India,iOS,approved,2023-01-06 00:00:00
585,2024-03-08 00:00:00,organic,UK,iOS,pending,
586,2023-01-29 00:00:00,referral,India,iOS,approved,2023-02-03 00:00:00
587,2023-05-09 00:00:00,affiliate,India,Android,approved,2023-05-11 00:00:00
588,2023-12-24 00:00:00,paid_ads,UK,Android,pending,
589,2024-11-28 00:00:00,referral,India,iOS,approved,2024-12-03 00:00:00
590,2024-12-19 00:00:00,organic,Ireland,Android,pending,
591,2023-09-25 00:00:00,paid_ads,India,Android,rejected,
592,2024-12-31 00:00:00,organic,UK,iOS,approved,2025-01-04 00:00:00
593,2023-11-14 00:00:00,affiliate,UK,iOS,pending,
594,2024-03-03 00:00:00,referral,Ireland,iOS,pending,
595,2024-02-22 00:00:00,paid_ads,Ireland,iOS,approved,2024-02-26 00:00:00
596,2023-07-11 00:00:00,paid_ads,UK,Android,pending,
597,2024-05-22 00:00:00,referral,Ireland,Android,pending,
598,2024-02-01 00:00:00,referral,UK,iOS,approved,2024-02-06 00:00:00
599,2024-10-16 00:00:00,organic,India,Android,rejected,
600,2024-12-07 00:00:00,organic,UK,iOS,approved,2024-12-12 00:00:00
601,2024-02-15 00:00:00,referral,UK,iOS,approved,2024-02-20 00:00:00
602,2023-08-03 00:00:00,referral,India,iOS,approved,2023-08-05 00:00:00
603,2024-03-03 00:00:00,organic,Ireland,Android,approved,2024-03-07 00:00:00
604,2023-03-17 00:00:00,referral,UK,iOS,approved,2023-03-22 00:00:00
605,2024-03-29 00:00:00,organic,UK,Android,approved,2024-03-31 00:00:00
606,2024-01-25 00:00:00,paid_ads,UK,iOS,approved,2024-01-29 00:00:00
607,2024-09-13 00:00:00,referral,Ireland,iOS,approved,2024-09-14 00:00:00
608,2023-12-29 00:00:00,referral,Ireland,iOS,rejected,
609,2024-06-21 00:00:00,referral,Ireland,Android,approved,2024-06-24 00:00:00
610,2024-02-15 00:00:00,paid_ads,India,iOS,approved,2024-02-20 00:00:00
611,2023-04-15 00:00:00,affiliate,India,iOS,approved,2023-04-18 00:00:00
612,2024-10-06 00:00:00,paid_ads,India,Android,approved,2024-10-10 00:00:00
613,2024-02-26 00:00:00,paid_ads,Ireland,Android,approved,2024-02-27 00:00:00
614,2023-03-19 00:00:00,paid_ads,India,iOS,approved,2023-03-22 00:00:00
615,2024-07-08 00:00:00,paid_ads,Ireland,Android,rejected,
616,2023-07-12 00:00:00,organic,Ireland,Android,approved,2023-07-14 00:00:00
617,2023-10-22 00:00:00,organic,Ireland,Android,approved,2023-10-24 00:00:00
618,2023-07-05 00:00:00,organic,UK,Android,rejected,
619,2023-09-13 00:00:00,referral,Ireland,iOS,pending,
620,2024-05-30 00:00:00,affiliate,Ireland,Android,approved,2024-06-04 00:00:00
621,2024-03-07 00:00:00,organic,UK,Android,pending,
622,2024-04-21 00:00:00,referral,UK,iOS,pending,
623,2023-07-24 00:00:00,organic,Ireland,Android,approved,2023-07-26 00:00:00
624,2023-01-14 00:00:00,affiliate,Ireland,iOS,pending,
625,2024-08-21 00:00:00,affiliate,UK,Android,approved,2024-08-26 00:00:00
626,2023-03-26 00:00:00,referral,UK,Android,pending,
627,2023-03-20 00:00:00,referral,Ireland,iOS,approved,2023-03-24 00:00:00
628,2023-03-01 00:00:00,paid_ads,UK,Android,pending,
629,2023-02-12 00:00:00,paid_ads,India,Android,approved,2023-02-16 00:00:00
630,2024-03-18 00:00:00,organic,India,iOS,pending,
631,2024-09-24 00:00:00,affiliate,India,iOS,rejected,
632,2023-06-13 00:00:00,paid_ads,Ireland,Android,approved,2023-06-18 00:00:00
633,2023-03-27 00:00:00,paid_ads,India,Android,approved,2023-03-30 00:00:00
634,2023-07-18 00:00:00,paid_ads,Ireland,iOS,pending,
635,2023-09-20 00:00:00,affiliate,UK,Android,pending,
636,2024-11-04 00:00:00,paid_ads,UK,Android,approved,2024-11-09 00:00:00
637,2023-08-18 00:00:00,organic,Ireland,Android,approved,2023-08-22 00:00:00
638,2023-07-31 00:00:00,referral,UK,Android,approved,2023-08-05 00:00:00
639,2023-10-01 00:00:00,organic,Ireland,iOS,rejected,
640,2024-12-05 00:00:00,organic,Ireland,iOS,approved,2024-12-06 00:00:00
641,2024-09-19 00:00:00,organic,UK,iOS,pending,
642,2024-07-31 00:00:00,organic,Ireland,iOS,pending,
643,2024-04-18 00:00:00,referral,Ireland,iOS,pending,
644,2023-06-27 00:00:00,referral,Ireland,Android,approved,2023-06-29 00:00:00
645,2023-09-26 00:00:00,paid_ads,Ireland,iOS,approved,2023-09-29 00:00:00
646,2023-03-18 00:00:00,organic,Ireland,iOS,pending,
647,2024-08-04 00:00:00,referral,UK,Android,pending,
648,2023-08-22 00:00:00,paid_ads,UK,iOS,rejected,
649,2023-06-20 00:00:00,organic,UK,iOS,rejected,
650,2024-07-13 00:00:00,paid_ads,India,Android,rejected,
651,2024-12-03 00:00:00,paid_ads,Ireland,Android,approved,2024-12-08 00:00:00
652,2024-11-01 00:00:00,referral,Ireland,Android,approved,2024-11-06 00:00:00
653,2023-07-16 00:00:00,paid_ads,UK,iOS,approved,2023-07-19 00:00:00
654,2024-07-07 00:00:00,paid_ads,UK,Android,approved,2024-07-11 00:00:00
655,2024-10-12 00:00:00,paid_ads,Ireland,iOS,pending,
656,2024-08-23 00:00:00,referral,India,iOS,rejected,
657,2024-08-20 00:00:00,affiliate,Ireland,Android,rejected,
658,2023-11-11 00:00:00,affiliate,Ireland,Android,approved,2023-11-13 00:00:00
659,2024-01-22 00:00:00,paid_ads,India,Android,approved,2024-01-27 00:00:00
660,2023-09-17 00:00:00,referral,India,iOS,approved,2023-09-20 00:00:00
661,2023-05-14 00:00:00,organic,Ireland,iOS,pending,
662,2023-06-03 00:00:00,affiliate,Ireland,iOS,pending,
663,2023-12-31 00:00:00,organic,UK,Android,approved,2024-01-01 00:00:00
664,2024-05-03 00:00:00,paid_ads,UK,Android,approved,2024-05-06 00:00:00
665,2023-08-30 00:00:00,paid_ads,UK,Android,approved,2023-09-02 00:00:00
666,2023-08-11 00:00:00,affiliate,UK,Android,pending,
667,2024-08-11 00:00:00,organic,India,iOS,approved,2024-08-12 00:00:00
668,2023-11-28 00:00:00,affiliate,Ireland,iOS,pending,
669,2023-02-25 00:00:00,paid_ads,India,iOS,pending,
670,2023-12-16 00:00:00,referral,Ireland,Android,pending,
671,2024-02-06 00:00:00,referral,Ireland,Android,approved,2024-02-09 00:00:00
672,2024-04-01 00:00:00,referral,Ireland,iOS,pending,
673,2024-07-24 00:00:00,referral,Ireland,iOS,approved,2024-07-26 00:00:00
674,2023-09-24 00:00:00,referral,Ireland,iOS,approved,2023-09-28 00:00:00
675,2024-08-27 00:00:00,affiliate,UK,Android,approved,2024-09-01 00:00:00
676,2023-10-12 00:00:00,organic,India,Android,approved,2023-10-15 00:00:00
677,2023-09-26 00:00:00,organic,UK,Android,approved,2023-09-27 00:00:00
678,2023-03-26 00:00:00,referral,UK,Android,rejected,
679,2023-09-23 00:00:00,paid_ads,Ireland,iOS,pending,
680,2023-11-04 00:00:00,referral,Ireland,iOS,pending,
681,2023-05-05 00:00:00,paid_ads,Ireland,Android,approved,2023-05-08 00:00:00
682,2023-11-14 00:00:00,referral,Ireland,iOS,approved,2023-11-15 00:00:00
683,2023-04-20 00:00:00,paid_ads,Ireland,Android,approved,2023-04-24 00:00:00
684,2024-06-15 00:00:00,paid_ads,UK,iOS,pending,
685,2024-03-09 00:00:00,referral,Ireland,iOS,approved,2024-03-14 00:00:00
686,2024-01-31 00:00:00,paid_ads,India,Android,approved,2024-02-01 00:00:00
687,2024-02-02 00:00:00,paid_ads,UK,iOS,pending,
688,2024-09-02 00:00:00,referral,Ireland,iOS,pending,
689,2023-04-12 00:00:00,paid_ads,India,iOS,rejected,
690,2023-02-26 00:00:00,organic,Ireland,iOS,approved,2023-02-28 00:00:00
